timestamp,sportsbook,market_id,team_id,team_name,over_under,price,points,ball_number,team_1_name,team_1_runs,team_1_wickets,team_2_name,team_2_runs,team_2_wickets
2025-05-27 07:02:37,draftkings,1st_6_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,over,-120.0,57.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_15_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,-185.0,143.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_15_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,-115.0,136.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_15_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,140.0,129.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_15_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,over,135.0,143.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_15_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,over,-115.0,136.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,moneyline,65E6AE69A336,Royal Challengers Bengaluru,over,-130.0,,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_12_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,-175.0,113.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_12_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,125.0,103.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_12_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,over,130.0,113.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_12_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,over,-115.0,108.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_12_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,over,-170.0,103.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_10_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,-165.0,94.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_10_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,-115.0,90.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_10_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,under,125.0,86.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
2025-05-27 07:02:37,draftkings,1st_10_overs_team_total,AF7C8E51EE26,Lucknow Super Giants,over,120.0,94.5,0.2,Lucknow Super Giants,2.0,0.0,Royal Challengers Bengaluru,,
